language,encoder,definition_gen_model,metric,space,spearman,timestamp,other
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_opt_sym,pca_num1024,0.544,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,prt,random_num1024,0.769,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,apd,random_num1024,0.668,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,amd,random_num1024,0.705,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,amd_sym,random_num1024,0.723,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,amd_opt_sym,random_num1024,0.729,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,prt,pca_num1024,0.056,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,apd,pca_num1024,0.556,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,amd,pca_num1024,0.698,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,amd_sym,pca_num1024,0.704,2026-01-29 14:31:50,
norwegian_1,xll,gemini25pro,amd_opt_sym,pca_num1024,0.721,2026-01-29 14:31:50,
norwegian_1,xlmr,gemini25pro,prt,random_num1024,0.596,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,apd,random_num1024,0.497,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,amd,random_num1024,0.633,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,amd_sym,random_num1024,0.612,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,amd_opt_sym,random_num1024,0.594,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,prt,pca_num1024,0.226,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,apd,pca_num1024,0.479,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,amd,pca_num1024,0.662,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,amd_sym,pca_num1024,0.576,2026-01-29 14:31:51,
norwegian_1,xlmr,gemini25pro,amd_opt_sym,pca_num1024,0.598,2026-01-29 14:31:51,
norwegian_1,rembert,gemini25pro,prt,random_num1024,0.611,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,apd,random_num1024,0.555,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,amd,random_num1024,0.5,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,amd_sym,random_num1024,0.621,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,amd_opt_sym,random_num1024,0.611,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,prt,pca_num1024,-0.19,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,apd,pca_num1024,0.472,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,amd,pca_num1024,0.526,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,amd_sym,pca_num1024,0.632,2026-01-29 14:31:52,
norwegian_1,rembert,gemini25pro,amd_opt_sym,pca_num1024,0.612,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,prt,random_num1024,0.476,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,apd,random_num1024,0.533,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,amd,random_num1024,0.487,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,amd_sym,random_num1024,0.551,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,amd_opt_sym,random_num1024,0.544,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,prt,pca_num1024,-0.239,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,apd,pca_num1024,0.416,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,amd,pca_num1024,0.456,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,amd_sym,pca_num1024,0.548,2026-01-29 14:31:52,
norwegian_1,multilingual-e5,gemini25pro,amd_opt_sym,pca_num1024,0.557,2026-01-29 14:31:52,
norwegian_1,mmbert,gemini25pro,prt,random_num1024,0.597,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,apd,random_num1024,0.568,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,amd,random_num1024,0.616,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,amd_sym,random_num1024,0.632,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,amd_opt_sym,random_num1024,0.656,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,prt,pca_num1024,0.178,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,apd,pca_num1024,0.437,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,amd,pca_num1024,0.606,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,amd_sym,pca_num1024,0.648,2026-01-29 14:31:53,
norwegian_1,mmbert,gemini25pro,amd_opt_sym,pca_num1024,0.662,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,prt,random_num1024,0.845,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,apd,random_num1024,0.777,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,amd,random_num1024,0.802,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,amd_sym,random_num1024,0.835,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,amd_opt_sym,random_num1024,0.818,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,prt,pca_num1024,0.105,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,apd,pca_num1024,0.553,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,amd,pca_num1024,0.805,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,amd_sym,pca_num1024,0.833,2026-01-29 14:31:53,
norwegian_1,en,gemini25pro,amd_opt_sym,pca_num1024,0.824,2026-01-29 14:31:53,
norwegian_1,norwegian_NB-BERT,gemini25pro,prt,random_num1024,0.577,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,apd,random_num1024,0.646,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd,random_num1024,0.561,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_sym,random_num1024,0.6,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_opt_sym,random_num1024,0.605,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,prt,pca_num1024,0.11,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,apd,pca_num1024,0.341,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd,pca_num1024,0.545,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_sym,pca_num1024,0.628,2026-01-29 14:31:54,
norwegian_1,norwegian_NB-BERT,gemini25pro,amd_opt_sym,pca_num1024,0.633,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,prt,random_num1024,0.532,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,apd,random_num1024,0.634,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,amd,random_num1024,0.607,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,amd_sym,random_num1024,0.591,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,amd_opt_sym,random_num1024,0.599,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,prt,pca_num1024,-0.091,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,apd,pca_num1024,0.292,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,amd,pca_num1024,0.575,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,amd_sym,pca_num1024,0.579,2026-01-29 14:31:54,
norwegian_2,xll,gemini25pro,amd_opt_sym,pca_num1024,0.596,2026-01-29 14:31:54,
norwegian_2,xlmr,gemini25pro,prt,random_num1024,0.223,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,apd,random_num1024,0.373,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,amd,random_num1024,0.377,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,amd_sym,random_num1024,0.334,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,amd_opt_sym,random_num1024,0.349,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,prt,pca_num1024,-0.014,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,apd,pca_num1024,0.093,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,amd,pca_num1024,0.355,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,amd_sym,pca_num1024,0.312,2026-01-29 14:31:55,
norwegian_2,xlmr,gemini25pro,amd_opt_sym,pca_num1024,0.306,2026-01-29 14:31:55,
norwegian_2,rembert,gemini25pro,prt,random_num1024,0.382,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,apd,random_num1024,0.312,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,amd,random_num1024,0.437,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,amd_sym,random_num1024,0.404,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,amd_opt_sym,random_num1024,0.412,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,prt,pca_num1024,-0.128,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,apd,pca_num1024,0.286,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,amd,pca_num1024,0.385,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,amd_sym,pca_num1024,0.376,2026-01-29 14:31:56,
norwegian_2,rembert,gemini25pro,amd_opt_sym,pca_num1024,0.412,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,prt,random_num1024,0.235,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,apd,random_num1024,0.228,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,amd,random_num1024,0.246,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,amd_sym,random_num1024,0.337,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,amd_opt_sym,random_num1024,0.314,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,prt,pca_num1024,-0.287,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,apd,pca_num1024,0.174,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,amd,pca_num1024,0.105,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,amd_sym,pca_num1024,0.202,2026-01-29 14:31:56,
norwegian_2,multilingual-e5,gemini25pro,amd_opt_sym,pca_num1024,0.199,2026-01-29 14:31:56,
norwegian_2,mmbert,gemini25pro,prt,random_num1024,0.299,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,apd,random_num1024,0.405,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,amd,random_num1024,0.42,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,amd_sym,random_num1024,0.378,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,amd_opt_sym,random_num1024,0.44,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,prt,pca_num1024,-0.143,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,apd,pca_num1024,0.151,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,amd,pca_num1024,0.368,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,amd_sym,pca_num1024,0.351,2026-01-29 14:31:57,
norwegian_2,mmbert,gemini25pro,amd_opt_sym,pca_num1024,0.404,2026-01-29 14:31:57,
norwegian_2,en,gemini25pro,prt,random_num1024,0.636,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,apd,random_num1024,0.645,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,amd,random_num1024,0.608,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,amd_sym,random_num1024,0.652,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,amd_opt_sym,random_num1024,0.65,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,prt,pca_num1024,0.07,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,apd,pca_num1024,0.323,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,amd,pca_num1024,0.627,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,amd_sym,pca_num1024,0.661,2026-01-29 14:31:58,
norwegian_2,en,gemini25pro,amd_opt_sym,pca_num1024,0.663,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,prt,random_num1024,0.321,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,apd,random_num1024,0.465,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd,random_num1024,0.254,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_sym,random_num1024,0.355,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_opt_sym,random_num1024,0.329,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,prt,pca_num1024,0.031,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,apd,pca_num1024,0.138,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd,pca_num1024,0.215,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_sym,pca_num1024,0.366,2026-01-29 14:31:58,
norwegian_2,norwegian_NB-BERT,gemini25pro,amd_opt_sym,pca_num1024,0.333,2026-01-29 14:31:58,
english,xll,gemini25pro,prt,random_num512,0.52,2026-01-29 14:32:05,
english,xll,gemini25pro,apd,random_num512,0.79,2026-01-29 14:32:05,
english,xll,gemini25pro,amd,random_num512,0.646,2026-01-29 14:32:05,
english,xll,gemini25pro,amd_sym,random_num512,0.706,2026-01-29 14:32:05,
english,xll,gemini25pro,amd_opt_sym,random_num512,0.721,2026-01-29 14:32:05,
english,xll,gemini25pro,prt,pca_num512,0.05,2026-01-29 14:32:05,
english,xll,gemini25pro,apd,pca_num512,0.224,2026-01-29 14:32:05,
english,xll,gemini25pro,amd,pca_num512,0.649,2026-01-29 14:32:05,
english,xll,gemini25pro,amd_sym,pca_num512,0.702,2026-01-29 14:32:05,
english,xll,gemini25pro,amd_opt_sym,pca_num512,0.711,2026-01-29 14:32:05,
english,xlmr,gemini25pro,prt,random_num512,0.03,2026-01-29 14:32:12,
english,xlmr,gemini25pro,apd,random_num512,0.066,2026-01-29 14:32:12,
english,xlmr,gemini25pro,amd,random_num512,0.53,2026-01-29 14:32:12,
english,xlmr,gemini25pro,amd_sym,random_num512,0.528,2026-01-29 14:32:12,
english,xlmr,gemini25pro,amd_opt_sym,random_num512,0.536,2026-01-29 14:32:12,
english,xlmr,gemini25pro,prt,pca_num512,0.139,2026-01-29 14:32:12,
english,xlmr,gemini25pro,apd,pca_num512,0.279,2026-01-29 14:32:12,
english,xlmr,gemini25pro,amd,pca_num512,0.477,2026-01-29 14:32:12,
english,xlmr,gemini25pro,amd_sym,pca_num512,0.472,2026-01-29 14:32:12,
english,xlmr,gemini25pro,amd_opt_sym,pca_num512,0.494,2026-01-29 14:32:12,
english,rembert,gemini25pro,prt,random_num512,0.212,2026-01-29 14:32:20,
english,rembert,gemini25pro,apd,random_num512,0.182,2026-01-29 14:32:20,
english,rembert,gemini25pro,amd,random_num512,0.336,2026-01-29 14:32:20,
english,rembert,gemini25pro,amd_sym,random_num512,0.332,2026-01-29 14:32:20,
english,rembert,gemini25pro,amd_opt_sym,random_num512,0.336,2026-01-29 14:32:20,
english,rembert,gemini25pro,prt,pca_num512,0.197,2026-01-29 14:32:20,
english,rembert,gemini25pro,apd,pca_num512,0.21,2026-01-29 14:32:20,
english,rembert,gemini25pro,amd,pca_num512,0.315,2026-01-29 14:32:20,
english,rembert,gemini25pro,amd_sym,pca_num512,0.306,2026-01-29 14:32:20,
english,rembert,gemini25pro,amd_opt_sym,pca_num512,0.313,2026-01-29 14:32:20,
english,multilingual-e5,gemini25pro,prt,random_num512,0.239,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,apd,random_num512,0.281,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,amd,random_num512,0.284,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,amd_sym,random_num512,0.318,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,amd_opt_sym,random_num512,0.314,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,prt,pca_num512,0.343,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,apd,pca_num512,0.238,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,amd,pca_num512,0.085,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,amd_sym,pca_num512,0.141,2026-01-29 14:32:27,
english,multilingual-e5,gemini25pro,amd_opt_sym,pca_num512,0.157,2026-01-29 14:32:27,
english,mmbert,gemini25pro,prt,random_num512,0.243,2026-01-29 14:32:33,
english,mmbert,gemini25pro,apd,random_num512,0.381,2026-01-29 14:32:33,
english,mmbert,gemini25pro,amd,random_num512,0.382,2026-01-29 14:32:33,
english,mmbert,gemini25pro,amd_sym,random_num512,0.226,2026-01-29 14:32:33,
english,mmbert,gemini25pro,amd_opt_sym,random_num512,0.259,2026-01-29 14:32:33,
english,mmbert,gemini25pro,prt,pca_num512,-0.088,2026-01-29 14:32:33,
english,mmbert,gemini25pro,apd,pca_num512,0.103,2026-01-29 14:32:33,
english,mmbert,gemini25pro,amd,pca_num512,0.461,2026-01-29 14:32:33,
english,mmbert,gemini25pro,amd_sym,pca_num512,0.362,2026-01-29 14:32:33,
english,mmbert,gemini25pro,amd_opt_sym,pca_num512,0.374,2026-01-29 14:32:33,
english,en,gemini25pro,prt,random_num512,0.52,2026-01-29 14:32:41,
english,en,gemini25pro,apd,random_num512,0.754,2026-01-29 14:32:41,
english,en,gemini25pro,amd,random_num512,0.663,2026-01-29 14:32:41,
english,en,gemini25pro,amd_sym,random_num512,0.63,2026-01-29 14:32:41,
english,en,gemini25pro,amd_opt_sym,random_num512,0.667,2026-01-29 14:32:41,
english,en,gemini25pro,prt,pca_num512,-0.192,2026-01-29 14:32:41,
english,en,gemini25pro,apd,pca_num512,0.231,2026-01-29 14:32:41,
english,en,gemini25pro,amd,pca_num512,0.711,2026-01-29 14:32:41,
english,en,gemini25pro,amd_sym,pca_num512,0.721,2026-01-29 14:32:41,
english,en,gemini25pro,amd_opt_sym,pca_num512,0.726,2026-01-29 14:32:41,
english,roberta,gemini25pro,prt,random_num512,0.056,2026-01-29 14:32:48,
english,roberta,gemini25pro,apd,random_num512,0.092,2026-01-29 14:32:48,
english,roberta,gemini25pro,amd,random_num512,0.482,2026-01-29 14:32:48,
english,roberta,gemini25pro,amd_sym,random_num512,0.36,2026-01-29 14:32:48,
english,roberta,gemini25pro,amd_opt_sym,random_num512,0.377,2026-01-29 14:32:48,
english,roberta,gemini25pro,prt,pca_num512,-0.017,2026-01-29 14:32:48,
english,roberta,gemini25pro,apd,pca_num512,0.096,2026-01-29 14:32:48,
english,roberta,gemini25pro,amd,pca_num512,0.453,2026-01-29 14:32:48,
english,roberta,gemini25pro,amd_sym,pca_num512,0.25,2026-01-29 14:32:48,
english,roberta,gemini25pro,amd_opt_sym,pca_num512,0.314,2026-01-29 14:32:48,
german,xll,gemini25pro,prt,random_num512,0.878,2026-01-29 14:32:53,
german,xll,gemini25pro,apd,random_num512,0.888,2026-01-29 14:32:53,
german,xll,gemini25pro,amd,random_num512,0.809,2026-01-29 14:32:53,
german,xll,gemini25pro,amd_sym,random_num512,0.901,2026-01-29 14:32:53,
german,xll,gemini25pro,amd_opt_sym,random_num512,0.905,2026-01-29 14:32:53,
german,xll,gemini25pro,prt,pca_num512,-0.102,2026-01-29 14:32:53,
german,xll,gemini25pro,apd,pca_num512,0.703,2026-01-29 14:32:53,
german,xll,gemini25pro,amd,pca_num512,0.811,2026-01-29 14:32:53,
german,xll,gemini25pro,amd_sym,pca_num512,0.905,2026-01-29 14:32:53,
german,xll,gemini25pro,amd_opt_sym,pca_num512,0.91,2026-01-29 14:32:53,
german,xlmr,gemini25pro,prt,random_num512,0.226,2026-01-29 14:32:59,
german,xlmr,gemini25pro,apd,random_num512,0.15,2026-01-29 14:32:59,
german,xlmr,gemini25pro,amd,random_num512,0.413,2026-01-29 14:32:59,
german,xlmr,gemini25pro,amd_sym,random_num512,0.403,2026-01-29 14:32:59,
german,xlmr,gemini25pro,amd_opt_sym,random_num512,0.452,2026-01-29 14:32:59,
german,xlmr,gemini25pro,prt,pca_num512,0.303,2026-01-29 14:32:59,
german,xlmr,gemini25pro,apd,pca_num512,0.422,2026-01-29 14:32:59,
german,xlmr,gemini25pro,amd,pca_num512,0.394,2026-01-29 14:32:59,
german,xlmr,gemini25pro,amd_sym,pca_num512,0.429,2026-01-29 14:32:59,
german,xlmr,gemini25pro,amd_opt_sym,pca_num512,0.438,2026-01-29 14:32:59,
german,rembert,gemini25pro,prt,random_num512,0.324,2026-01-29 14:33:04,
german,rembert,gemini25pro,apd,random_num512,0.063,2026-01-29 14:33:04,
german,rembert,gemini25pro,amd,random_num512,0.444,2026-01-29 14:33:04,
german,rembert,gemini25pro,amd_sym,random_num512,0.457,2026-01-29 14:33:04,
german,rembert,gemini25pro,amd_opt_sym,random_num512,0.513,2026-01-29 14:33:04,
german,rembert,gemini25pro,prt,pca_num512,0.09,2026-01-29 14:33:04,
german,rembert,gemini25pro,apd,pca_num512,0.445,2026-01-29 14:33:04,
german,rembert,gemini25pro,amd,pca_num512,0.414,2026-01-29 14:33:04,
german,rembert,gemini25pro,amd_sym,pca_num512,0.508,2026-01-29 14:33:04,
german,rembert,gemini25pro,amd_opt_sym,pca_num512,0.517,2026-01-29 14:33:04,
german,multilingual-e5,gemini25pro,prt,random_num512,0.57,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,apd,random_num512,0.346,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,amd,random_num512,0.447,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,amd_sym,random_num512,0.541,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,amd_opt_sym,random_num512,0.53,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,prt,pca_num512,0.085,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,apd,pca_num512,0.45,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,amd,pca_num512,0.262,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,amd_sym,pca_num512,0.352,2026-01-29 14:33:09,
german,multilingual-e5,gemini25pro,amd_opt_sym,pca_num512,0.343,2026-01-29 14:33:09,
german,mmbert,gemini25pro,prt,random_num512,0.392,2026-01-29 14:33:15,
german,mmbert,gemini25pro,apd,random_num512,0.3,2026-01-29 14:33:15,
german,mmbert,gemini25pro,amd,random_num512,0.534,2026-01-29 14:33:15,
german,mmbert,gemini25pro,amd_sym,random_num512,0.506,2026-01-29 14:33:15,
german,mmbert,gemini25pro,amd_opt_sym,random_num512,0.547,2026-01-29 14:33:15,
german,mmbert,gemini25pro,prt,pca_num512,0.177,2026-01-29 14:33:15,
german,mmbert,gemini25pro,apd,pca_num512,0.417,2026-01-29 14:33:15,
german,mmbert,gemini25pro,amd,pca_num512,0.535,2026-01-29 14:33:15,
german,mmbert,gemini25pro,amd_sym,pca_num512,0.501,2026-01-29 14:33:15,
german,mmbert,gemini25pro,amd_opt_sym,pca_num512,0.534,2026-01-29 14:33:15,
german,en,gemini25pro,prt,random_num512,0.862,2026-01-29 14:33:21,
german,en,gemini25pro,apd,random_num512,0.833,2026-01-29 14:33:21,
german,en,gemini25pro,amd,random_num512,0.717,2026-01-29 14:33:21,
german,en,gemini25pro,amd_sym,random_num512,0.859,2026-01-29 14:33:21,
german,en,gemini25pro,amd_opt_sym,random_num512,0.86,2026-01-29 14:33:21,
german,en,gemini25pro,prt,pca_num512,0.026,2026-01-29 14:33:21,
german,en,gemini25pro,apd,pca_num512,0.702,2026-01-29 14:33:21,
german,en,gemini25pro,amd,pca_num512,0.74,2026-01-29 14:33:21,
german,en,gemini25pro,amd_sym,pca_num512,0.877,2026-01-29 14:33:21,
german,en,gemini25pro,amd_opt_sym,pca_num512,0.874,2026-01-29 14:33:21,
german,german_GBERT,gemini25pro,prt,random_num512,0.281,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,apd,random_num512,0.254,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,amd,random_num512,0.63,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,amd_sym,random_num512,0.705,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,amd_opt_sym,random_num512,0.72,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,prt,pca_num512,-0.016,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,apd,pca_num512,0.539,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,amd,pca_num512,0.622,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,amd_sym,pca_num512,0.676,2026-01-29 14:33:26,
german,german_GBERT,gemini25pro,amd_opt_sym,pca_num512,0.673,2026-01-29 14:33:26,
swedish,xll,gemini25pro,prt,random_num512,0.669,2026-01-29 14:33:34,
swedish,xll,gemini25pro,apd,random_num512,0.738,2026-01-29 14:33:34,
swedish,xll,gemini25pro,amd,random_num512,0.766,2026-01-29 14:33:34,
swedish,xll,gemini25pro,amd_sym,random_num512,0.765,2026-01-29 14:33:34,
swedish,xll,gemini25pro,amd_opt_sym,random_num512,0.784,2026-01-29 14:33:34,
swedish,xll,gemini25pro,prt,pca_num512,0.043,2026-01-29 14:33:34,
swedish,xll,gemini25pro,apd,pca_num512,0.093,2026-01-29 14:33:34,
swedish,xll,gemini25pro,amd,pca_num512,0.755,2026-01-29 14:33:34,
swedish,xll,gemini25pro,amd_sym,pca_num512,0.77,2026-01-29 14:33:34,
